Image_Paths,Binary_Paths,Mask_Paths
/content/Master/train2017/000000293819.jpg,/content/Master/Binary_Masks/000000293819.png,/content/Master/panoptic_train2017/000000293819.png
/content/Master/train2017/000000098190.jpg,/content/Master/Binary_Masks/000000098190.png,/content/Master/panoptic_train2017/000000098190.png
/content/Master/train2017/000000581880.jpg,/content/Master/Binary_Masks/000000581880.png,/content/Master/panoptic_train2017/000000581880.png
/content/Master/train2017/000000259419.jpg,/content/Master/Binary_Masks/000000259419.png,/content/Master/panoptic_train2017/000000259419.png
/content/Master/train2017/000000143379.jpg,/content/Master/Binary_Masks/000000143379.png,/content/Master/panoptic_train2017/000000143379.png
/content/Master/train2017/000000410942.jpg,/content/Master/Binary_Masks/000000410942.png,/content/Master/panoptic_train2017/000000410942.png
/content/Master/train2017/000000203976.jpg,/content/Master/Binary_Masks/000000203976.png,/content/Master/panoptic_train2017/000000203976.png
/content/Master/train2017/000000246074.jpg,/content/Master/Binary_Masks/000000246074.png,/content/Master/panoptic_train2017/000000246074.png
/content/Master/train2017/000000497109.jpg,/content/Master/Binary_Masks/000000497109.png,/content/Master/panoptic_train2017/000000497109.png
/content/Master/train2017/000000306771.jpg,/content/Master/Binary_Masks/000000306771.png,/content/Master/panoptic_train2017/000000306771.png
/content/Master/train2017/000000004975.jpg,/content/Master/Binary_Masks/000000004975.png,/content/Master/panoptic_train2017/000000004975.png
/content/Master/train2017/000000208215.jpg,/content/Master/Binary_Masks/000000208215.png,/content/Master/panoptic_train2017/000000208215.png
/content/Master/train2017/000000285913.jpg,/content/Master/Binary_Masks/000000285913.png,/content/Master/panoptic_train2017/000000285913.png
/content/Master/train2017/000000575535.jpg,/content/Master/Binary_Masks/000000575535.png,/content/Master/panoptic_train2017/000000575535.png
/content/Master/train2017/000000243912.jpg,/content/Master/Binary_Masks/000000243912.png,/content/Master/panoptic_train2017/000000243912.png
/content/Master/train2017/000000492975.jpg,/content/Master/Binary_Masks/000000492975.png,/content/Master/panoptic_train2017/000000492975.png
/content/Master/train2017/000000397132.jpg,/content/Master/Binary_Masks/000000397132.png,/content/Master/panoptic_train2017/000000397132.png
/content/Master/train2017/000000560675.jpg,/content/Master/Binary_Masks/000000560675.png,/content/Master/panoptic_train2017/000000560675.png
/content/Master/train2017/000000072859.jpg,/content/Master/Binary_Masks/000000072859.png,/content/Master/panoptic_train2017/000000072859.png
/content/Master/train2017/000000008285.jpg,/content/Master/Binary_Masks/000000008285.png,/content/Master/panoptic_train2017/000000008285.png
/content/Master/train2017/000000008599.jpg,/content/Master/Binary_Masks/000000008599.png,/content/Master/panoptic_train2017/000000008599.png
/content/Master/train2017/000000143952.jpg,/content/Master/Binary_Masks/000000143952.png,/content/Master/panoptic_train2017/000000143952.png
/content/Master/train2017/000000006520.jpg,/content/Master/Binary_Masks/000000006520.png,/content/Master/panoptic_train2017/000000006520.png
/content/Master/train2017/000000141574.jpg,/content/Master/Binary_Masks/000000141574.png,/content/Master/panoptic_train2017/000000141574.png
/content/Master/train2017/000000341429.jpg,/content/Master/Binary_Masks/000000341429.png,/content/Master/panoptic_train2017/000000341429.png
/content/Master/train2017/000000155705.jpg,/content/Master/Binary_Masks/000000155705.png,/content/Master/panoptic_train2017/000000155705.png
/content/Master/train2017/000000230752.jpg,/content/Master/Binary_Masks/000000230752.png,/content/Master/panoptic_train2017/000000230752.png
/content/Master/train2017/000000485808.jpg,/content/Master/Binary_Masks/000000485808.png,/content/Master/panoptic_train2017/000000485808.png
/content/Master/train2017/000000488750.jpg,/content/Master/Binary_Masks/000000488750.png,/content/Master/panoptic_train2017/000000488750.png
/content/Master/train2017/000000371164.jpg,/content/Master/Binary_Masks/000000371164.png,/content/Master/panoptic_train2017/000000371164.png
/content/Master/train2017/000000335815.jpg,/content/Master/Binary_Masks/000000335815.png,/content/Master/panoptic_train2017/000000335815.png
/content/Master/train2017/000000104325.jpg,/content/Master/Binary_Masks/000000104325.png,/content/Master/panoptic_train2017/000000104325.png
/content/Master/train2017/000000431400.jpg,/content/Master/Binary_Masks/000000431400.png,/content/Master/panoptic_train2017/000000431400.png
/content/Master/train2017/000000396157.jpg,/content/Master/Binary_Masks/000000396157.png,/content/Master/panoptic_train2017/000000396157.png
/content/Master/train2017/000000000294.jpg,/content/Master/Binary_Masks/000000000294.png,/content/Master/panoptic_train2017/000000000294.png
/content/Master/train2017/000000074993.jpg,/content/Master/Binary_Masks/000000074993.png,/content/Master/panoptic_train2017/000000074993.png
/content/Master/train2017/000000289740.jpg,/content/Master/Binary_Masks/000000289740.png,/content/Master/panoptic_train2017/000000289740.png
/content/Master/train2017/000000267329.jpg,/content/Master/Binary_Masks/000000267329.png,/content/Master/panoptic_train2017/000000267329.png
/content/Master/train2017/000000556888.jpg,/content/Master/Binary_Masks/000000556888.png,/content/Master/panoptic_train2017/000000556888.png
/content/Master/train2017/000000204091.jpg,/content/Master/Binary_Masks/000000204091.png,/content/Master/panoptic_train2017/000000204091.png
/content/Master/train2017/000000329782.jpg,/content/Master/Binary_Masks/000000329782.png,/content/Master/panoptic_train2017/000000329782.png
/content/Master/train2017/000000098405.jpg,/content/Master/Binary_Masks/000000098405.png,/content/Master/panoptic_train2017/000000098405.png
/content/Master/train2017/000000315339.jpg,/content/Master/Binary_Masks/000000315339.png,/content/Master/panoptic_train2017/000000315339.png
/content/Master/train2017/000000319863.jpg,/content/Master/Binary_Masks/000000319863.png,/content/Master/panoptic_train2017/000000319863.png
/content/Master/train2017/000000349052.jpg,/content/Master/Binary_Masks/000000349052.png,/content/Master/panoptic_train2017/000000349052.png
/content/Master/train2017/000000462445.jpg,/content/Master/Binary_Masks/000000462445.png,/content/Master/panoptic_train2017/000000462445.png
/content/Master/train2017/000000087125.jpg,/content/Master/Binary_Masks/000000087125.png,/content/Master/panoptic_train2017/000000087125.png
/content/Master/train2017/000000244585.jpg,/content/Master/Binary_Masks/000000244585.png,/content/Master/panoptic_train2017/000000244585.png
/content/Master/train2017/000000485090.jpg,/content/Master/Binary_Masks/000000485090.png,/content/Master/panoptic_train2017/000000485090.png
/content/Master/train2017/000000077902.jpg,/content/Master/Binary_Masks/000000077902.png,/content/Master/panoptic_train2017/000000077902.png
/content/Master/train2017/000000184626.jpg,/content/Master/Binary_Masks/000000184626.png,/content/Master/panoptic_train2017/000000184626.png
/content/Master/train2017/000000202806.jpg,/content/Master/Binary_Masks/000000202806.png,/content/Master/panoptic_train2017/000000202806.png
/content/Master/train2017/000000299116.jpg,/content/Master/Binary_Masks/000000299116.png,/content/Master/panoptic_train2017/000000299116.png
/content/Master/train2017/000000160913.jpg,/content/Master/Binary_Masks/000000160913.png,/content/Master/panoptic_train2017/000000160913.png
/content/Master/train2017/000000539287.jpg,/content/Master/Binary_Masks/000000539287.png,/content/Master/panoptic_train2017/000000539287.png
/content/Master/train2017/000000369333.jpg,/content/Master/Binary_Masks/000000369333.png,/content/Master/panoptic_train2017/000000369333.png
/content/Master/train2017/000000561399.jpg,/content/Master/Binary_Masks/000000561399.png,/content/Master/panoptic_train2017/000000561399.png
/content/Master/train2017/000000423892.jpg,/content/Master/Binary_Masks/000000423892.png,/content/Master/panoptic_train2017/000000423892.png
/content/Master/train2017/000000385604.jpg,/content/Master/Binary_Masks/000000385604.png,/content/Master/panoptic_train2017/000000385604.png
/content/Master/train2017/000000016072.jpg,/content/Master/Binary_Masks/000000016072.png,/content/Master/panoptic_train2017/000000016072.png
/content/Master/train2017/000000284956.jpg,/content/Master/Binary_Masks/000000284956.png,/content/Master/panoptic_train2017/000000284956.png
/content/Master/train2017/000000554324.jpg,/content/Master/Binary_Masks/000000554324.png,/content/Master/panoptic_train2017/000000554324.png
/content/Master/train2017/000000541949.jpg,/content/Master/Binary_Masks/000000541949.png,/content/Master/panoptic_train2017/000000541949.png
/content/Master/train2017/000000065900.jpg,/content/Master/Binary_Masks/000000065900.png,/content/Master/panoptic_train2017/000000065900.png
/content/Master/train2017/000000447543.jpg,/content/Master/Binary_Masks/000000447543.png,/content/Master/panoptic_train2017/000000447543.png
/content/Master/train2017/000000426585.jpg,/content/Master/Binary_Masks/000000426585.png,/content/Master/panoptic_train2017/000000426585.png
/content/Master/train2017/000000200613.jpg,/content/Master/Binary_Masks/000000200613.png,/content/Master/panoptic_train2017/000000200613.png
/content/Master/train2017/000000404917.jpg,/content/Master/Binary_Masks/000000404917.png,/content/Master/panoptic_train2017/000000404917.png
/content/Master/train2017/000000353409.jpg,/content/Master/Binary_Masks/000000353409.png,/content/Master/panoptic_train2017/000000353409.png
/content/Master/train2017/000000500884.jpg,/content/Master/Binary_Masks/000000500884.png,/content/Master/panoptic_train2017/000000500884.png
/content/Master/train2017/000000265622.jpg,/content/Master/Binary_Masks/000000265622.png,/content/Master/panoptic_train2017/000000265622.png
/content/Master/train2017/000000247141.jpg,/content/Master/Binary_Masks/000000247141.png,/content/Master/panoptic_train2017/000000247141.png
/content/Master/train2017/000000367666.jpg,/content/Master/Binary_Masks/000000367666.png,/content/Master/panoptic_train2017/000000367666.png
/content/Master/train2017/000000377926.jpg,/content/Master/Binary_Masks/000000377926.png,/content/Master/panoptic_train2017/000000377926.png
/content/Master/train2017/000000382729.jpg,/content/Master/Binary_Masks/000000382729.png,/content/Master/panoptic_train2017/000000382729.png
/content/Master/train2017/000000458953.jpg,/content/Master/Binary_Masks/000000458953.png,/content/Master/panoptic_train2017/000000458953.png
/content/Master/train2017/000000116377.jpg,/content/Master/Binary_Masks/000000116377.png,/content/Master/panoptic_train2017/000000116377.png
/content/Master/train2017/000000098232.jpg,/content/Master/Binary_Masks/000000098232.png,/content/Master/panoptic_train2017/000000098232.png
/content/Master/train2017/000000167827.jpg,/content/Master/Binary_Masks/000000167827.png,/content/Master/panoptic_train2017/000000167827.png
/content/Master/train2017/000000143532.jpg,/content/Master/Binary_Masks/000000143532.png,/content/Master/panoptic_train2017/000000143532.png
/content/Master/train2017/000000320593.jpg,/content/Master/Binary_Masks/000000320593.png,/content/Master/panoptic_train2017/000000320593.png
/content/Master/train2017/000000142774.jpg,/content/Master/Binary_Masks/000000142774.png,/content/Master/panoptic_train2017/000000142774.png
/content/Master/train2017/000000456725.jpg,/content/Master/Binary_Masks/000000456725.png,/content/Master/panoptic_train2017/000000456725.png
/content/Master/train2017/000000415288.jpg,/content/Master/Binary_Masks/000000415288.png,/content/Master/panoptic_train2017/000000415288.png
/content/Master/train2017/000000540561.jpg,/content/Master/Binary_Masks/000000540561.png,/content/Master/panoptic_train2017/000000540561.png
/content/Master/train2017/000000188239.jpg,/content/Master/Binary_Masks/000000188239.png,/content/Master/panoptic_train2017/000000188239.png
/content/Master/train2017/000000075697.jpg,/content/Master/Binary_Masks/000000075697.png,/content/Master/panoptic_train2017/000000075697.png
/content/Master/train2017/000000375857.jpg,/content/Master/Binary_Masks/000000375857.png,/content/Master/panoptic_train2017/000000375857.png
/content/Master/train2017/000000088419.jpg,/content/Master/Binary_Masks/000000088419.png,/content/Master/panoptic_train2017/000000088419.png
/content/Master/train2017/000000127911.jpg,/content/Master/Binary_Masks/000000127911.png,/content/Master/panoptic_train2017/000000127911.png
/content/Master/train2017/000000337452.jpg,/content/Master/Binary_Masks/000000337452.png,/content/Master/panoptic_train2017/000000337452.png
/content/Master/train2017/000000388714.jpg,/content/Master/Binary_Masks/000000388714.png,/content/Master/panoptic_train2017/000000388714.png
/content/Master/train2017/000000429319.jpg,/content/Master/Binary_Masks/000000429319.png,/content/Master/panoptic_train2017/000000429319.png
/content/Master/train2017/000000261182.jpg,/content/Master/Binary_Masks/000000261182.png,/content/Master/panoptic_train2017/000000261182.png
/content/Master/train2017/000000495043.jpg,/content/Master/Binary_Masks/000000495043.png,/content/Master/panoptic_train2017/000000495043.png
/content/Master/train2017/000000402967.jpg,/content/Master/Binary_Masks/000000402967.png,/content/Master/panoptic_train2017/000000402967.png
/content/Master/train2017/000000184065.jpg,/content/Master/Binary_Masks/000000184065.png,/content/Master/panoptic_train2017/000000184065.png
/content/Master/train2017/000000347051.jpg,/content/Master/Binary_Masks/000000347051.png,/content/Master/panoptic_train2017/000000347051.png
/content/Master/train2017/000000307603.jpg,/content/Master/Binary_Masks/000000307603.png,/content/Master/panoptic_train2017/000000307603.png
/content/Master/train2017/000000435451.jpg,/content/Master/Binary_Masks/000000435451.png,/content/Master/panoptic_train2017/000000435451.png
/content/Master/train2017/000000405062.jpg,/content/Master/Binary_Masks/000000405062.png,/content/Master/panoptic_train2017/000000405062.png
/content/Master/train2017/000000297564.jpg,/content/Master/Binary_Masks/000000297564.png,/content/Master/panoptic_train2017/000000297564.png
/content/Master/train2017/000000152286.jpg,/content/Master/Binary_Masks/000000152286.png,/content/Master/panoptic_train2017/000000152286.png
/content/Master/train2017/000000157125.jpg,/content/Master/Binary_Masks/000000157125.png,/content/Master/panoptic_train2017/000000157125.png
/content/Master/train2017/000000318204.jpg,/content/Master/Binary_Masks/000000318204.png,/content/Master/panoptic_train2017/000000318204.png
/content/Master/train2017/000000563767.jpg,/content/Master/Binary_Masks/000000563767.png,/content/Master/panoptic_train2017/000000563767.png
/content/Master/train2017/000000043960.jpg,/content/Master/Binary_Masks/000000043960.png,/content/Master/panoptic_train2017/000000043960.png
/content/Master/train2017/000000172937.jpg,/content/Master/Binary_Masks/000000172937.png,/content/Master/panoptic_train2017/000000172937.png
/content/Master/train2017/000000036961.jpg,/content/Master/Binary_Masks/000000036961.png,/content/Master/panoptic_train2017/000000036961.png
/content/Master/train2017/000000286688.jpg,/content/Master/Binary_Masks/000000286688.png,/content/Master/panoptic_train2017/000000286688.png
/content/Master/train2017/000000472396.jpg,/content/Master/Binary_Masks/000000472396.png,/content/Master/panoptic_train2017/000000472396.png
/content/Master/train2017/000000194600.jpg,/content/Master/Binary_Masks/000000194600.png,/content/Master/panoptic_train2017/000000194600.png
/content/Master/train2017/000000535660.jpg,/content/Master/Binary_Masks/000000535660.png,/content/Master/panoptic_train2017/000000535660.png
/content/Master/train2017/000000458583.jpg,/content/Master/Binary_Masks/000000458583.png,/content/Master/panoptic_train2017/000000458583.png
/content/Master/train2017/000000327369.jpg,/content/Master/Binary_Masks/000000327369.png,/content/Master/panoptic_train2017/000000327369.png
/content/Master/train2017/000000205648.jpg,/content/Master/Binary_Masks/000000205648.png,/content/Master/panoptic_train2017/000000205648.png
/content/Master/train2017/000000223114.jpg,/content/Master/Binary_Masks/000000223114.png,/content/Master/panoptic_train2017/000000223114.png
/content/Master/train2017/000000510900.jpg,/content/Master/Binary_Masks/000000510900.png,/content/Master/panoptic_train2017/000000510900.png
/content/Master/train2017/000000393924.jpg,/content/Master/Binary_Masks/000000393924.png,/content/Master/panoptic_train2017/000000393924.png
/content/Master/train2017/000000183414.jpg,/content/Master/Binary_Masks/000000183414.png,/content/Master/panoptic_train2017/000000183414.png
/content/Master/train2017/000000215612.jpg,/content/Master/Binary_Masks/000000215612.png,/content/Master/panoptic_train2017/000000215612.png
/content/Master/train2017/000000576817.jpg,/content/Master/Binary_Masks/000000576817.png,/content/Master/panoptic_train2017/000000576817.png
/content/Master/train2017/000000200348.jpg,/content/Master/Binary_Masks/000000200348.png,/content/Master/panoptic_train2017/000000200348.png
/content/Master/train2017/000000523358.jpg,/content/Master/Binary_Masks/000000523358.png,/content/Master/panoptic_train2017/000000523358.png
/content/Master/train2017/000000114718.jpg,/content/Master/Binary_Masks/000000114718.png,/content/Master/panoptic_train2017/000000114718.png
/content/Master/train2017/000000497281.jpg,/content/Master/Binary_Masks/000000497281.png,/content/Master/panoptic_train2017/000000497281.png
/content/Master/train2017/000000094807.jpg,/content/Master/Binary_Masks/000000094807.png,/content/Master/panoptic_train2017/000000094807.png
/content/Master/train2017/000000016125.jpg,/content/Master/Binary_Masks/000000016125.png,/content/Master/panoptic_train2017/000000016125.png
/content/Master/train2017/000000069339.jpg,/content/Master/Binary_Masks/000000069339.png,/content/Master/panoptic_train2017/000000069339.png
/content/Master/train2017/000000021883.jpg,/content/Master/Binary_Masks/000000021883.png,/content/Master/panoptic_train2017/000000021883.png
/content/Master/train2017/000000467746.jpg,/content/Master/Binary_Masks/000000467746.png,/content/Master/panoptic_train2017/000000467746.png
/content/Master/train2017/000000384907.jpg,/content/Master/Binary_Masks/000000384907.png,/content/Master/panoptic_train2017/000000384907.png
/content/Master/train2017/000000158207.jpg,/content/Master/Binary_Masks/000000158207.png,/content/Master/panoptic_train2017/000000158207.png
/content/Master/train2017/000000506530.jpg,/content/Master/Binary_Masks/000000506530.png,/content/Master/panoptic_train2017/000000506530.png
/content/Master/train2017/000000383816.jpg,/content/Master/Binary_Masks/000000383816.png,/content/Master/panoptic_train2017/000000383816.png
/content/Master/train2017/000000101906.jpg,/content/Master/Binary_Masks/000000101906.png,/content/Master/panoptic_train2017/000000101906.png
/content/Master/train2017/000000233517.jpg,/content/Master/Binary_Masks/000000233517.png,/content/Master/panoptic_train2017/000000233517.png
/content/Master/train2017/000000175480.jpg,/content/Master/Binary_Masks/000000175480.png,/content/Master/panoptic_train2017/000000175480.png
/content/Master/train2017/000000174375.jpg,/content/Master/Binary_Masks/000000174375.png,/content/Master/panoptic_train2017/000000174375.png
/content/Master/train2017/000000203690.jpg,/content/Master/Binary_Masks/000000203690.png,/content/Master/panoptic_train2017/000000203690.png
/content/Master/train2017/000000179170.jpg,/content/Master/Binary_Masks/000000179170.png,/content/Master/panoptic_train2017/000000179170.png
/content/Master/train2017/000000127671.jpg,/content/Master/Binary_Masks/000000127671.png,/content/Master/panoptic_train2017/000000127671.png
/content/Master/train2017/000000515581.jpg,/content/Master/Binary_Masks/000000515581.png,/content/Master/panoptic_train2017/000000515581.png
/content/Master/train2017/000000575405.jpg,/content/Master/Binary_Masks/000000575405.png,/content/Master/panoptic_train2017/000000575405.png
/content/Master/train2017/000000471886.jpg,/content/Master/Binary_Masks/000000471886.png,/content/Master/panoptic_train2017/000000471886.png
/content/Master/train2017/000000498541.jpg,/content/Master/Binary_Masks/000000498541.png,/content/Master/panoptic_train2017/000000498541.png
/content/Master/train2017/000000209915.jpg,/content/Master/Binary_Masks/000000209915.png,/content/Master/panoptic_train2017/000000209915.png
/content/Master/train2017/000000468279.jpg,/content/Master/Binary_Masks/000000468279.png,/content/Master/panoptic_train2017/000000468279.png
/content/Master/train2017/000000567219.jpg,/content/Master/Binary_Masks/000000567219.png,/content/Master/panoptic_train2017/000000567219.png
/content/Master/train2017/000000227982.jpg,/content/Master/Binary_Masks/000000227982.png,/content/Master/panoptic_train2017/000000227982.png
/content/Master/train2017/000000158908.jpg,/content/Master/Binary_Masks/000000158908.png,/content/Master/panoptic_train2017/000000158908.png
/content/Master/train2017/000000138385.jpg,/content/Master/Binary_Masks/000000138385.png,/content/Master/panoptic_train2017/000000138385.png
/content/Master/train2017/000000311300.jpg,/content/Master/Binary_Masks/000000311300.png,/content/Master/panoptic_train2017/000000311300.png
/content/Master/train2017/000000565993.jpg,/content/Master/Binary_Masks/000000565993.png,/content/Master/panoptic_train2017/000000565993.png
/content/Master/train2017/000000135585.jpg,/content/Master/Binary_Masks/000000135585.png,/content/Master/panoptic_train2017/000000135585.png
/content/Master/train2017/000000314019.jpg,/content/Master/Binary_Masks/000000314019.png,/content/Master/panoptic_train2017/000000314019.png
/content/Master/train2017/000000116224.jpg,/content/Master/Binary_Masks/000000116224.png,/content/Master/panoptic_train2017/000000116224.png
/content/Master/train2017/000000373645.jpg,/content/Master/Binary_Masks/000000373645.png,/content/Master/panoptic_train2017/000000373645.png
/content/Master/train2017/000000348042.jpg,/content/Master/Binary_Masks/000000348042.png,/content/Master/panoptic_train2017/000000348042.png
/content/Master/train2017/000000323784.jpg,/content/Master/Binary_Masks/000000323784.png,/content/Master/panoptic_train2017/000000323784.png
/content/Master/train2017/000000482910.jpg,/content/Master/Binary_Masks/000000482910.png,/content/Master/panoptic_train2017/000000482910.png
/content/Master/train2017/000000504585.jpg,/content/Master/Binary_Masks/000000504585.png,/content/Master/panoptic_train2017/000000504585.png
/content/Master/train2017/000000499135.jpg,/content/Master/Binary_Masks/000000499135.png,/content/Master/panoptic_train2017/000000499135.png
/content/Master/train2017/000000343108.jpg,/content/Master/Binary_Masks/000000343108.png,/content/Master/panoptic_train2017/000000343108.png
/content/Master/train2017/000000188002.jpg,/content/Master/Binary_Masks/000000188002.png,/content/Master/panoptic_train2017/000000188002.png
/content/Master/train2017/000000496763.jpg,/content/Master/Binary_Masks/000000496763.png,/content/Master/panoptic_train2017/000000496763.png
/content/Master/train2017/000000106453.jpg,/content/Master/Binary_Masks/000000106453.png,/content/Master/panoptic_train2017/000000106453.png
/content/Master/train2017/000000415150.jpg,/content/Master/Binary_Masks/000000415150.png,/content/Master/panoptic_train2017/000000415150.png
/content/Master/train2017/000000130286.jpg,/content/Master/Binary_Masks/000000130286.png,/content/Master/panoptic_train2017/000000130286.png
/content/Master/train2017/000000261363.jpg,/content/Master/Binary_Masks/000000261363.png,/content/Master/panoptic_train2017/000000261363.png
/content/Master/train2017/000000443634.jpg,/content/Master/Binary_Masks/000000443634.png,/content/Master/panoptic_train2017/000000443634.png
/content/Master/train2017/000000255910.jpg,/content/Master/Binary_Masks/000000255910.png,/content/Master/panoptic_train2017/000000255910.png
/content/Master/train2017/000000334549.jpg,/content/Master/Binary_Masks/000000334549.png,/content/Master/panoptic_train2017/000000334549.png
/content/Master/train2017/000000526800.jpg,/content/Master/Binary_Masks/000000526800.png,/content/Master/panoptic_train2017/000000526800.png
/content/Master/train2017/000000320111.jpg,/content/Master/Binary_Masks/000000320111.png,/content/Master/panoptic_train2017/000000320111.png
/content/Master/train2017/000000557190.jpg,/content/Master/Binary_Masks/000000557190.png,/content/Master/panoptic_train2017/000000557190.png
/content/Master/train2017/000000099025.jpg,/content/Master/Binary_Masks/000000099025.png,/content/Master/panoptic_train2017/000000099025.png
/content/Master/train2017/000000066785.jpg,/content/Master/Binary_Masks/000000066785.png,/content/Master/panoptic_train2017/000000066785.png
/content/Master/train2017/000000307234.jpg,/content/Master/Binary_Masks/000000307234.png,/content/Master/panoptic_train2017/000000307234.png
/content/Master/train2017/000000166997.jpg,/content/Master/Binary_Masks/000000166997.png,/content/Master/panoptic_train2017/000000166997.png
/content/Master/train2017/000000575664.jpg,/content/Master/Binary_Masks/000000575664.png,/content/Master/panoptic_train2017/000000575664.png
/content/Master/train2017/000000140092.jpg,/content/Master/Binary_Masks/000000140092.png,/content/Master/panoptic_train2017/000000140092.png
/content/Master/train2017/000000258850.jpg,/content/Master/Binary_Masks/000000258850.png,/content/Master/panoptic_train2017/000000258850.png
/content/Master/train2017/000000153892.jpg,/content/Master/Binary_Masks/000000153892.png,/content/Master/panoptic_train2017/000000153892.png
/content/Master/train2017/000000324338.jpg,/content/Master/Binary_Masks/000000324338.png,/content/Master/panoptic_train2017/000000324338.png
/content/Master/train2017/000000304150.jpg,/content/Master/Binary_Masks/000000304150.png,/content/Master/panoptic_train2017/000000304150.png
/content/Master/train2017/000000519542.jpg,/content/Master/Binary_Masks/000000519542.png,/content/Master/panoptic_train2017/000000519542.png
/content/Master/train2017/000000581860.jpg,/content/Master/Binary_Masks/000000581860.png,/content/Master/panoptic_train2017/000000581860.png
/content/Master/train2017/000000467528.jpg,/content/Master/Binary_Masks/000000467528.png,/content/Master/panoptic_train2017/000000467528.png
/content/Master/train2017/000000105026.jpg,/content/Master/Binary_Masks/000000105026.png,/content/Master/panoptic_train2017/000000105026.png
/content/Master/train2017/000000385238.jpg,/content/Master/Binary_Masks/000000385238.png,/content/Master/panoptic_train2017/000000385238.png
/content/Master/train2017/000000563606.jpg,/content/Master/Binary_Masks/000000563606.png,/content/Master/panoptic_train2017/000000563606.png
/content/Master/train2017/000000226505.jpg,/content/Master/Binary_Masks/000000226505.png,/content/Master/panoptic_train2017/000000226505.png
/content/Master/train2017/000000250881.jpg,/content/Master/Binary_Masks/000000250881.png,/content/Master/panoptic_train2017/000000250881.png
/content/Master/train2017/000000483699.jpg,/content/Master/Binary_Masks/000000483699.png,/content/Master/panoptic_train2017/000000483699.png
/content/Master/train2017/000000121344.jpg,/content/Master/Binary_Masks/000000121344.png,/content/Master/panoptic_train2017/000000121344.png
/content/Master/train2017/000000360611.jpg,/content/Master/Binary_Masks/000000360611.png,/content/Master/panoptic_train2017/000000360611.png
/content/Master/train2017/000000386204.jpg,/content/Master/Binary_Masks/000000386204.png,/content/Master/panoptic_train2017/000000386204.png
/content/Master/train2017/000000301155.jpg,/content/Master/Binary_Masks/000000301155.png,/content/Master/panoptic_train2017/000000301155.png
/content/Master/train2017/000000241396.jpg,/content/Master/Binary_Masks/000000241396.png,/content/Master/panoptic_train2017/000000241396.png
/content/Master/train2017/000000394840.jpg,/content/Master/Binary_Masks/000000394840.png,/content/Master/panoptic_train2017/000000394840.png
/content/Master/train2017/000000456399.jpg,/content/Master/Binary_Masks/000000456399.png,/content/Master/panoptic_train2017/000000456399.png
/content/Master/train2017/000000111705.jpg,/content/Master/Binary_Masks/000000111705.png,/content/Master/panoptic_train2017/000000111705.png
/content/Master/train2017/000000413805.jpg,/content/Master/Binary_Masks/000000413805.png,/content/Master/panoptic_train2017/000000413805.png
/content/Master/train2017/000000398382.jpg,/content/Master/Binary_Masks/000000398382.png,/content/Master/panoptic_train2017/000000398382.png
/content/Master/train2017/000000071376.jpg,/content/Master/Binary_Masks/000000071376.png,/content/Master/panoptic_train2017/000000071376.png
/content/Master/train2017/000000273606.jpg,/content/Master/Binary_Masks/000000273606.png,/content/Master/panoptic_train2017/000000273606.png
/content/Master/train2017/000000513832.jpg,/content/Master/Binary_Masks/000000513832.png,/content/Master/panoptic_train2017/000000513832.png
/content/Master/train2017/000000380798.jpg,/content/Master/Binary_Masks/000000380798.png,/content/Master/panoptic_train2017/000000380798.png
/content/Master/train2017/000000510522.jpg,/content/Master/Binary_Masks/000000510522.png,/content/Master/panoptic_train2017/000000510522.png
/content/Master/train2017/000000552717.jpg,/content/Master/Binary_Masks/000000552717.png,/content/Master/panoptic_train2017/000000552717.png
/content/Master/train2017/000000246434.jpg,/content/Master/Binary_Masks/000000246434.png,/content/Master/panoptic_train2017/000000246434.png
/content/Master/train2017/000000458750.jpg,/content/Master/Binary_Masks/000000458750.png,/content/Master/panoptic_train2017/000000458750.png
/content/Master/train2017/000000186344.jpg,/content/Master/Binary_Masks/000000186344.png,/content/Master/panoptic_train2017/000000186344.png
/content/Master/train2017/000000519832.jpg,/content/Master/Binary_Masks/000000519832.png,/content/Master/panoptic_train2017/000000519832.png
/content/Master/train2017/000000303236.jpg,/content/Master/Binary_Masks/000000303236.png,/content/Master/panoptic_train2017/000000303236.png
/content/Master/train2017/000000117507.jpg,/content/Master/Binary_Masks/000000117507.png,/content/Master/panoptic_train2017/000000117507.png
/content/Master/train2017/000000182257.jpg,/content/Master/Binary_Masks/000000182257.png,/content/Master/panoptic_train2017/000000182257.png
/content/Master/train2017/000000179758.jpg,/content/Master/Binary_Masks/000000179758.png,/content/Master/panoptic_train2017/000000179758.png
/content/Master/train2017/000000124903.jpg,/content/Master/Binary_Masks/000000124903.png,/content/Master/panoptic_train2017/000000124903.png
/content/Master/train2017/000000423711.jpg,/content/Master/Binary_Masks/000000423711.png,/content/Master/panoptic_train2017/000000423711.png
/content/Master/train2017/000000477946.jpg,/content/Master/Binary_Masks/000000477946.png,/content/Master/panoptic_train2017/000000477946.png
/content/Master/train2017/000000023786.jpg,/content/Master/Binary_Masks/000000023786.png,/content/Master/panoptic_train2017/000000023786.png
/content/Master/train2017/000000450774.jpg,/content/Master/Binary_Masks/000000450774.png,/content/Master/panoptic_train2017/000000450774.png
/content/Master/train2017/000000082680.jpg,/content/Master/Binary_Masks/000000082680.png,/content/Master/panoptic_train2017/000000082680.png
